order_id,user_id,order_date,amount,country,currency,category
4341,21,2025-05-03,241.06,American Samoa,BIF,Books
4342,31,2025-04-19,445.9,Fiji,DKK,Clothing
4343,88,2025-04-15,55.22,Fiji,RWF,Food
4344,334,2025-05-13,442.72,United Arab Emirates,SCR,Food
4345,426,2025-05-01,67.81,Burundi,BZD,Books
4346,151,2025-05-10,257.59,United Arab Emirates,KYD,Electronics
4347,47,2025-04-24,74.84,Egypt,MRO,Food
4348,260,2025-04-15,125.89,Cayman Islands,AMD,Books
4349,216,2025-04-17,335.57,Australia,XPF,Electronics
4350,184,2025-04-22,257.41,Korea,CVE,Food
4351,38,2025-04-19,453.36,Saint Barthelemy,CRC,Books
4352,470,2025-05-07,30.54,Netherlands Antilles,SAR,Toys
4353,16,2025-05-06,479.62,Bahamas,GTQ,Food
4354,433,2025-05-05,415.17,Azerbaijan,NOK,Food
4355,126,2025-05-07,105.86,Monaco,BDT,Books
4356,462,2025-04-16,390.43,Costa Rica,SVC,Food
4357,173,2025-05-12,180.22,Australia,NIS,Food
4358,154,2025-04-14,272.04,Tunisia,RWF,Books
4359,190,2025-04-16,371.24,Slovenia,VND,Electronics
4360,389,2025-04-29,418.66,Moldova,GEL,Books
4361,267,2025-04-21,31.88,Pitcairn Islands,ARS,Clothing
4362,48,2025-05-13,198.58,Nauru,CHF,Toys
4363,361,2025-04-29,210.41,Antarctica (the territory South of 60 deg S),CHF,Clothing
4364,234,2025-05-04,275.0,Kyrgyz Republic,DKK,Electronics
4365,448,2025-05-08,148.83,Tonga,ZWD,Food
4366,229,2025-04-21,275.92,Vanuatu,SGD,Books
4367,15,2025-05-11,36.7,French Polynesia,MXN,Food
4368,398,2025-04-17,16.31,Saint Helena,BTN,Clothing
4369,177,2025-05-05,388.38,Lesotho,HRK,Books
4370,495,2025-04-26,210.63,Israel,NPR,Books
4371,69,2025-04-24,152.45,Zambia,KZT,Clothing
4372,156,2025-05-03,136.07,Guam,SVC,Clothing
4373,47,2025-04-15,89.92,Austria,STD,Books
4374,419,2025-04-26,477.95,Switzerland,USD,Toys
4375,279,2025-05-01,301.66,Ghana,GNF,Clothing
4376,398,2025-04-28,14.96,Guyana,ISK,Toys
4377,98,2025-05-07,462.66,Venezuela,ILS,Food
4378,201,2025-04-22,495.85,Niger,AOA,Books
4379,288,2025-04-22,226.39,French Guiana,SCR,Books
4380,39,2025-05-03,482.77,Australia,BMD,Clothing
4381,167,2025-04-14,324.46,Dominica,KMF,Electronics
4382,396,2025-05-08,74.91,Aruba,SGD,Food
4383,332,2025-05-01,107.4,Bouvet Island (Bouvetoya),CZK,Electronics
4384,130,2025-04-20,439.7,Albania,IQD,Food
4385,367,2025-05-07,446.56,Nauru,SOS,Toys
4386,363,2025-04-22,400.65,Dominican Republic,ARS,Toys
4387,127,2025-05-07,425.12,Togo,SGD,Electronics
4388,71,2025-04-15,14.89,Fiji,JEP,Books
4389,114,2025-04-30,337.57,Trinidad and Tobago,GEL,Food
4390,146,2025-05-06,329.54,Angola,PHP,Electronics
4391,477,2025-04-19,183.78,Belize,AWG,Toys
4392,136,2025-04-23,280.51,Tunisia,PGK,Clothing
4393,48,2025-04-26,474.36,Christmas Island,VEF,Toys
4394,71,2025-05-12,448.52,Bahamas,ARS,Food
4395,100,2025-05-05,147.46,Marshall Islands,SVC,Clothing
4396,55,2025-05-01,429.89,Bahrain,KYD,Food
4397,142,2025-04-28,317.65,British Indian Ocean Territory (Chagos Archipelago),AOA,Clothing
4398,227,2025-04-18,427.85,Chile,MRO,Clothing
4399,112,2025-04-14,326.9,Sweden,SEK,Food
4400,41,2025-05-03,61.19,Rwanda,LYD,Food
4401,409,2025-04-30,469.75,Saint Lucia,BOB,Food
4402,500,2025-04-17,191.47,Venezuela,SEK,Electronics
4403,411,2025-04-24,242.62,Ethiopia,UZS,Clothing
4404,80,2025-04-26,457.67,Ecuador,XPF,Books
4405,207,2025-05-12,258.2,Cook Islands,SYP,Clothing
4406,183,2025-04-13,485.39,Taiwan,TWD,Electronics
4407,36,2025-05-02,97.61,Portugal,KWD,Clothing
4408,297,2025-04-28,495.49,Nepal,SEK,Toys
4409,90,2025-05-13,52.1,Uganda,CNY,Books
4410,307,2025-04-27,485.55,United Kingdom,CDF,Books
4411,6,2025-05-07,157.88,Christmas Island,PEN,Toys
4412,436,2025-04-26,432.34,Afghanistan,MDL,Electronics
4413,83,2025-04-19,328.87,Bouvet Island (Bouvetoya),BAM,Electronics
4414,330,2025-05-12,458.54,Djibouti,UAH,Food
4415,182,2025-04-21,21.53,Cayman Islands,HNL,Books
4416,270,2025-05-13,103.39,Sierra Leone,AED,Toys
4417,272,2025-04-22,379.13,Kuwait,IQD,Clothing
4418,245,2025-04-27,380.73,Egypt,MOP,Food
4419,136,2025-05-04,406.33,Isle of Man,SZL,Clothing
4420,183,2025-05-06,216.34,Korea,IMP,Books
4421,105,2025-05-02,260.47,Svalbard & Jan Mayen Islands,SRD,Toys
4422,30,2025-05-07,393.34,Holy See (Vatican City State),SLL,Food
4423,145,2025-04-18,314.66,Colombia,JPY,Clothing
4424,24,2025-05-01,403.74,New Zealand,TTD,Clothing
4425,456,2025-04-14,85.0,Somalia,CHF,Toys
4426,197,2025-05-12,301.43,Bermuda,IMP,Clothing
4427,164,2025-04-27,16.03,Yemen,NIO,Clothing
4428,45,2025-04-28,178.29,Korea,HUF,Clothing
4429,296,2025-05-07,365.69,Maldives,MVR,Books
4430,145,2025-04-16,367.02,Bulgaria,BYR,Electronics
4431,12,2025-04-29,237.45,Senegal,QAR,Electronics
4432,117,2025-05-07,141.01,Burkina Faso,NIO,Toys
4433,325,2025-05-05,114.21,Uganda,RWF,Food
4434,410,2025-05-08,12.7,Honduras,SGD,Food
4435,222,2025-04-21,377.1,Lao People's Democratic Republic,MXN,Toys
4436,123,2025-04-21,283.78,Liechtenstein,CUP,Food
4437,328,2025-05-04,258.68,Heard Island and McDonald Islands,TTD,Toys
4438,19,2025-05-04,10.38,Benin,PHP,Clothing
4439,72,2025-05-13,147.77,Malta,THB,Clothing
4440,208,2025-04-20,288.34,Russian Federation,MUR,Toys
4441,443,2025-05-10,469.31,El Salvador,CUC,Books
4442,260,2025-04-22,226.0,Iceland,PAB,Electronics
4443,438,2025-04-14,488.46,Belize,XAF,Clothing
4444,389,2025-04-27,153.99,American Samoa,MRO,Toys
4445,138,2025-05-03,421.21,French Polynesia,TWD,Books
4446,436,2025-05-13,350.02,Uzbekistan,UYU,Food
4447,420,2025-04-19,388.5,Nauru,TZS,Electronics
4448,483,2025-04-22,177.45,Svalbard & Jan Mayen Islands,AWG,Clothing
4449,259,2025-05-10,76.93,Zimbabwe,GYD,Food
4450,440,2025-05-09,22.14,Wallis and Futuna,ERN,Clothing
4451,276,2025-04-14,214.57,Portugal,AZN,Clothing
4452,84,2025-04-16,407.92,Serbia,HKD,Clothing
4453,397,2025-05-08,482.06,Comoros,MVR,Food
4454,285,2025-05-04,54.81,Saint Vincent and the Grenadines,SAR,Electronics
4455,352,2025-04-15,430.8,Yemen,UZS,Toys
4456,242,2025-05-11,264.03,Micronesia,PHP,Electronics
4457,172,2025-04-20,356.69,Dominica,MGA,Toys
4458,281,2025-05-10,364.43,Palestinian Territory,ZWD,Electronics
4459,141,2025-05-13,447.93,Zimbabwe,MVR,Clothing
4460,42,2025-04-22,359.18,Tokelau,ERN,Toys
4461,362,2025-04-21,420.64,Greenland,RUB,Food
4462,210,2025-04-29,441.28,Benin,ZMW,Books
4463,405,2025-04-27,313.19,Antarctica (the territory South of 60 deg S),RWF,Books
4464,239,2025-04-15,353.28,Nigeria,INR,Food
4465,261,2025-04-28,420.75,Myanmar,PGK,Toys
4466,171,2025-05-03,438.39,Cayman Islands,PKR,Books
4467,239,2025-04-21,201.18,Armenia,GTQ,Food
4468,241,2025-04-19,50.81,Serbia,ARS,Electronics
4469,35,2025-04-26,312.72,Ghana,JOD,Electronics
4470,38,2025-05-10,264.32,Cape Verde,KMF,Books
4471,407,2025-05-09,119.65,Oman,SBD,Books
4472,22,2025-04-13,271.17,France,RWF,Books
4473,102,2025-05-10,75.41,Netherlands,ISK,Books
4474,135,2025-05-06,263.72,Australia,XOF,Clothing
4475,354,2025-05-04,357.8,Timor-Leste,MZN,Books
4476,268,2025-05-09,120.26,North Macedonia,KES,Clothing
4477,73,2025-05-01,20.11,Japan,ARS,Toys
4478,188,2025-04-13,296.23,Lao People's Democratic Republic,DKK,Food
4479,405,2025-04-20,94.65,Nauru,MAD,Electronics
4480,482,2025-04-30,238.41,Gambia,TMT,Toys
4481,201,2025-04-25,317.72,France,BGN,Books
4482,362,2025-04-25,374.8,Tanzania,BOB,Electronics
4483,189,2025-05-12,195.3,Saudi Arabia,KPW,Books
4484,480,2025-05-01,447.85,Cyprus,NOK,Books
4485,346,2025-04-13,327.92,Guadeloupe,BWP,Clothing
4486,482,2025-04-30,182.83,Lithuania,RWF,Electronics
4487,228,2025-04-16,260.54,Hungary,MOP,Food
4488,434,2025-04-29,69.32,Mauritius,JMD,Toys
4489,436,2025-05-09,156.41,Pakistan,BRL,Electronics
4490,397,2025-04-22,207.43,Zambia,ANG,Clothing
4491,209,2025-04-16,100.4,Latvia,SZL,Clothing
4492,21,2025-04-13,220.44,Nauru,ARS,Food
4493,163,2025-04-13,85.43,Haiti,ETB,Food
4494,56,2025-05-12,19.35,Sierra Leone,CNY,Books
4495,163,2025-05-10,472.53,Lithuania,NGN,Books
4496,249,2025-05-08,261.63,Sao Tome and Principe,ETB,Clothing
4497,478,2025-04-29,86.75,Grenada,KMF,Toys
4498,167,2025-04-16,427.88,Moldova,ANG,Clothing
4499,406,2025-05-11,351.43,Switzerland,AWG,Clothing
4500,312,2025-04-18,349.63,Austria,MAD,Electronics
4501,456,2025-04-30,241.02,Lithuania,DKK,Clothing
4502,272,2025-05-04,466.37,New Caledonia,JOD,Toys
4503,407,2025-04-30,384.54,Cyprus,SCR,Electronics
4504,76,2025-04-30,258.99,Cameroon,KWD,Books
4505,379,2025-04-13,83.81,Falkland Islands (Malvinas),ZMW,Clothing
4506,454,2025-04-17,413.74,Nigeria,JOD,Books
4507,268,2025-05-08,489.9,British Indian Ocean Territory (Chagos Archipelago),VUV,Clothing
4508,228,2025-05-05,370.46,Chile,NOK,Electronics
4509,283,2025-05-12,338.21,Togo,RWF,Electronics
4510,243,2025-05-10,76.76,Congo,NIO,Books
4511,42,2025-05-07,319.23,Sao Tome and Principe,AUD,Food
4512,189,2025-04-26,127.25,Zambia,TZS,Toys
4513,103,2025-04-20,179.72,Myanmar,JOD,Clothing
4514,263,2025-05-10,403.88,Moldova,MWK,Toys
4515,36,2025-05-07,262.13,Morocco,PKR,Clothing
4516,423,2025-04-21,259.62,United States Minor Outlying Islands,AMD,Electronics
4517,28,2025-05-03,494.32,Colombia,SYP,Toys
4518,294,2025-04-28,455.99,Burundi,KRW,Books
4519,254,2025-04-19,51.6,Brazil,MKD,Clothing
4520,365,2025-04-14,462.72,Guam,TWD,Books
4521,53,2025-05-02,348.11,Saint Barthelemy,PAB,Food
4522,23,2025-05-09,203.05,British Virgin Islands,CZK,Clothing
4523,197,2025-04-18,421.74,Togo,SAR,Clothing
4524,208,2025-04-25,249.13,Slovakia (Slovak Republic),JPY,Toys
4525,110,2025-04-13,323.18,Antarctica (the territory South of 60 deg S),TJS,Clothing
4526,290,2025-05-08,176.06,Guadeloupe,KWD,Food
4527,212,2025-05-03,327.06,Sudan,EUR,Electronics
4528,395,2025-05-04,191.49,Dominican Republic,MWK,Clothing
4529,338,2025-04-16,118.93,Latvia,PEN,Electronics
4530,221,2025-04-16,332.99,Denmark,BDT,Electronics
4531,288,2025-05-08,51.23,Kuwait,IMP,Electronics
4532,233,2025-05-03,184.28,Angola,AUD,Clothing
4533,344,2025-04-21,352.6,Trinidad and Tobago,CUP,Food
4534,362,2025-05-11,387.6,Indonesia,SYP,Electronics
4535,285,2025-04-16,42.3,Macao,SGD,Books
4536,172,2025-04-19,272.57,Kyrgyz Republic,WST,Toys
4537,374,2025-04-20,484.16,Norway,HRK,Food
4538,106,2025-05-13,326.92,Tokelau,PYG,Food
4539,18,2025-05-09,83.4,Belize,MZN,Electronics
4540,170,2025-04-17,347.24,Chad,NGN,Electronics
4541,289,2025-04-14,330.98,Lao People's Democratic Republic,SDG,Clothing
4542,351,2025-04-23,197.48,American Samoa,JOD,Electronics
4543,64,2025-04-20,318.71,Mauritania,UAH,Clothing
4544,389,2025-04-14,427.41,Dominican Republic,AUD,Books
4545,382,2025-05-08,99.16,Gibraltar,XDR,Electronics
4546,121,2025-04-19,494.36,Tonga,JMD,Clothing
4547,240,2025-04-28,94.79,Saint Kitts and Nevis,GYD,Food
4548,411,2025-05-04,397.31,Reunion,WST,Electronics
4549,28,2025-04-27,295.34,El Salvador,SHP,Books
4550,47,2025-05-04,300.1,Egypt,UGX,Clothing
4551,209,2025-04-18,54.39,Morocco,RUB,Clothing
4552,440,2025-05-06,10.7,Ukraine,UGX,Electronics
4553,246,2025-04-16,403.9,Mongolia,KZT,Toys
4554,297,2025-04-19,298.57,Jamaica,JMD,Food
4555,358,2025-04-17,163.42,Malaysia,HRK,Toys
4556,330,2025-04-19,198.88,Liechtenstein,XDR,Books
4557,282,2025-05-05,274.13,Estonia,SAR,Clothing
4558,32,2025-05-02,75.3,Madagascar,MOP,Clothing
4559,155,2025-05-05,38.41,Cocos (Keeling) Islands,CRC,Books
4560,458,2025-05-09,179.81,Nicaragua,PEN,Electronics
4561,449,2025-05-11,90.79,Turkey,PEN,Clothing
4562,413,2025-05-02,86.58,Western Sahara,YER,Toys
4563,203,2025-04-13,90.53,British Virgin Islands,GNF,Clothing
4564,445,2025-05-13,233.68,France,PLN,Food
4565,133,2025-05-08,163.03,Malawi,SYP,Toys
4566,387,2025-05-05,496.7,Moldova,SZL,Toys
4567,87,2025-04-23,315.96,Timor-Leste,BYR,Books
4568,76,2025-04-19,42.05,Fiji,RUB,Books
4569,27,2025-05-08,454.77,Sri Lanka,BTN,Toys
4570,243,2025-04-15,320.17,Rwanda,UGX,Clothing
4571,138,2025-04-28,323.0,Algeria,XPF,Electronics
4572,274,2025-05-01,208.96,Brazil,NAD,Books
4573,291,2025-04-18,360.28,Poland,SDG,Toys
4574,472,2025-04-20,276.94,Taiwan,DKK,Toys
4575,157,2025-05-06,39.68,Marshall Islands,RUB,Books
4576,203,2025-05-02,63.23,Bahrain,MVR,Clothing
4577,314,2025-04-18,341.14,Mauritius,ERN,Clothing
4578,269,2025-04-28,482.76,Andorra,CNY,Books
4579,303,2025-04-18,397.2,Czech Republic,BRL,Clothing
4580,232,2025-04-17,374.85,Cook Islands,BWP,Books
4581,153,2025-04-16,102.58,Tajikistan,MVR,Books
4582,170,2025-05-08,93.85,Estonia,KES,Food
4583,186,2025-04-15,139.55,Montenegro,SHP,Books
4584,65,2025-04-30,32.23,Chad,MYR,Books
4585,195,2025-04-25,318.35,Montserrat,SCR,Electronics
4586,21,2025-04-22,485.13,Bhutan,BZD,Toys
4587,461,2025-04-23,399.87,El Salvador,PYG,Electronics
4588,324,2025-04-21,105.36,Denmark,KES,Clothing
4589,155,2025-05-10,87.85,South Africa,SZL,Clothing
4590,26,2025-04-22,482.86,Norfolk Island,LSL,Books
4591,315,2025-04-23,179.23,Jordan,ETB,Books
4592,498,2025-04-27,472.7,Suriname,GGP,Food
4593,309,2025-04-28,481.27,Madagascar,HTG,Books
4594,289,2025-05-01,483.98,Cape Verde,SBD,Books
4595,23,2025-04-28,407.79,Albania,BRL,Food
4596,67,2025-05-07,294.0,Slovakia (Slovak Republic),MDL,Books
4597,333,2025-05-01,184.87,Papua New Guinea,AZN,Toys
4598,283,2025-04-25,147.29,Norfolk Island,MOP,Books
4599,102,2025-05-06,400.61,Jersey,PYG,Books
4600,423,2025-04-18,328.71,Singapore,CLP,Electronics
4601,288,2025-04-28,329.72,Montenegro,PAB,Books
4602,437,2025-05-08,211.56,Cote d'Ivoire,GTQ,Food
4603,154,2025-05-05,101.57,Syrian Arab Republic,HKD,Toys
4604,114,2025-05-04,69.93,Canada,SBD,Electronics
4605,425,2025-04-21,148.9,Lithuania,SBD,Food
4606,74,2025-04-30,231.94,Azerbaijan,KZT,Toys
4607,178,2025-05-05,354.48,Turks and Caicos Islands,IDR,Books
4608,313,2025-04-25,445.16,Saint Vincent and the Grenadines,PHP,Electronics
4609,344,2025-05-03,66.49,Finland,LKR,Food
4610,351,2025-04-19,418.65,Korea,GTQ,Electronics
4611,465,2025-04-24,10.74,Aruba,TZS,Food
4612,299,2025-05-09,210.37,Indonesia,CHF,Electronics
4613,88,2025-05-12,42.45,British Virgin Islands,CHF,Clothing
4614,429,2025-04-15,317.38,Slovakia (Slovak Republic),TVD,Electronics
4615,291,2025-04-20,108.46,Belize,LRD,Books
4616,92,2025-05-13,423.31,Guam,NIS,Clothing
4617,157,2025-04-24,232.81,Congo,HRK,Toys
4618,421,2025-05-02,122.56,Thailand,RON,Electronics
4619,339,2025-04-22,363.35,Cote d'Ivoire,GEL,Clothing
4620,120,2025-04-25,314.38,Ukraine,SGD,Electronics
4621,167,2025-05-10,497.42,Botswana,BHD,Electronics
4622,464,2025-04-17,92.52,Andorra,SLL,Food
4623,81,2025-05-06,120.46,Sri Lanka,BND,Books
4624,363,2025-05-01,125.22,Ecuador,VND,Clothing
4625,341,2025-04-17,10.03,Senegal,RUB,Clothing
4626,489,2025-05-12,225.16,Croatia,FKP,Food
4627,5,2025-05-10,214.72,Zambia,AFN,Food
4628,379,2025-05-11,109.93,Hungary,QAR,Books
4629,136,2025-05-05,411.11,Saint Barthelemy,CNY,Books
4630,190,2025-04-16,129.14,United States of America,AMD,Clothing
4631,19,2025-04-29,81.53,Slovenia,CHF,Clothing
4632,235,2025-05-07,363.8,Aruba,LSL,Books
4633,231,2025-04-15,60.67,Iraq,PAB,Clothing
4634,417,2025-05-10,294.13,Aruba,JEP,Clothing
4635,57,2025-05-04,59.3,Kazakhstan,JPY,Books
4636,452,2025-04-21,260.33,Micronesia,ERN,Clothing
4637,309,2025-05-03,271.63,Botswana,WST,Toys
4638,458,2025-04-14,190.69,Pitcairn Islands,GNF,Electronics
4639,83,2025-05-13,186.0,Estonia,SHP,Books
4640,117,2025-05-07,186.37,North Macedonia,ILS,Toys
4641,371,2025-04-29,443.86,French Polynesia,NIO,Electronics
4642,332,2025-04-30,52.66,Cayman Islands,CUP,Electronics
4643,320,2025-04-21,358.81,Tonga,RON,Electronics
4644,148,2025-04-21,148.47,Comoros,RSD,Electronics
4645,363,2025-05-09,170.96,Guatemala,IQD,Books
4646,246,2025-04-13,59.64,Philippines,OMR,Books
4647,403,2025-05-02,177.78,Bulgaria,MWK,Clothing
4648,374,2025-05-10,24.12,Central African Republic,KPW,Electronics
4649,129,2025-05-03,105.32,Tuvalu,LBP,Toys
4650,132,2025-05-07,220.94,Malaysia,GIP,Clothing
4651,163,2025-04-13,205.93,Andorra,SBD,Toys
4652,192,2025-04-14,271.71,Greenland,UAH,Books
4653,288,2025-05-11,36.82,Venezuela,HUF,Toys
4654,486,2025-04-30,285.73,Montserrat,NZD,Food
4655,143,2025-05-03,444.36,Myanmar,ILS,Clothing
4656,369,2025-04-17,469.62,Saint Pierre and Miquelon,ARS,Food
4657,263,2025-04-25,181.87,Serbia,GNF,Books
4658,120,2025-05-11,343.96,Bosnia and Herzegovina,MGA,Books
4659,385,2025-05-04,152.37,Ireland,THB,Electronics
4660,189,2025-05-03,378.32,Cocos (Keeling) Islands,XAF,Electronics
4661,302,2025-04-16,260.86,Antigua and Barbuda,MKD,Books
4662,277,2025-05-05,166.45,Jordan,MKD,Toys
4663,88,2025-04-22,268.6,Sierra Leone,GBP,Food
4664,107,2025-04-27,454.18,Cyprus,EGP,Electronics
4665,249,2025-05-13,141.17,Malawi,ERN,Books
4666,192,2025-04-27,464.89,Guatemala,PYG,Books
4667,430,2025-05-11,330.38,Brunei Darussalam,ZAR,Clothing
4668,279,2025-05-01,338.15,Tokelau,IQD,Books
4669,154,2025-05-04,37.79,Congo,CRC,Food
4670,2,2025-05-08,193.14,Turks and Caicos Islands,AZN,Toys
4671,235,2025-04-23,61.1,Albania,IMP,Books
4672,116,2025-05-02,86.13,Dominican Republic,SAR,Books
4673,57,2025-05-08,134.91,Pakistan,SEK,Toys
4674,136,2025-05-10,117.94,Gibraltar,PEN,Food
4675,98,2025-04-16,301.62,Cape Verde,PHP,Clothing
4676,468,2025-05-05,346.68,Palau,BMD,Toys
4677,279,2025-04-21,375.49,Bangladesh,IMP,Electronics
4678,436,2025-05-09,394.91,Isle of Man,BBD,Toys
4679,303,2025-04-20,211.49,Turkey,TTD,Clothing
4680,413,2025-05-03,405.62,Guam,NZD,Books
4681,194,2025-05-05,194.27,Bouvet Island (Bouvetoya),INR,Toys
4682,459,2025-04-21,186.87,Cambodia,BIF,Toys
4683,430,2025-05-11,434.86,Norfolk Island,GNF,Electronics
4684,233,2025-05-08,84.81,Mauritania,SYP,Clothing
4685,372,2025-04-22,174.94,India,TVD,Clothing
4686,171,2025-04-25,210.08,Barbados,MXN,Electronics
4687,357,2025-05-03,493.71,Aruba,AED,Toys
4688,448,2025-05-01,426.93,Cyprus,SPL,Electronics
4689,495,2025-05-02,64.08,Cote d'Ivoire,CVE,Electronics
4690,257,2025-04-19,490.74,Ukraine,GMD,Toys
4691,230,2025-05-11,490.52,Lebanon,GGP,Books
4692,201,2025-05-08,348.02,Jordan,BRL,Electronics
4693,475,2025-04-20,191.48,Dominica,SZL,Electronics
4694,155,2025-04-21,443.99,Mauritius,VUV,Toys
4695,18,2025-04-19,201.19,Guyana,SLL,Toys
4696,185,2025-05-04,485.75,Turkey,ZAR,Books
4697,279,2025-05-09,294.6,Lebanon,GMD,Electronics
4698,443,2025-04-26,23.44,Montenegro,SGD,Food
4699,165,2025-05-03,139.6,Mayotte,AWG,Books
4700,361,2025-05-10,424.91,Taiwan,XOF,Books
4701,236,2025-05-04,299.85,Korea,RSD,Electronics
4702,33,2025-04-16,145.51,Russian Federation,IMP,Toys
4703,267,2025-04-24,10.42,Congo,ANG,Toys
4704,481,2025-04-26,30.96,Lebanon,USD,Toys
4705,190,2025-05-11,29.21,Estonia,NZD,Food
4706,227,2025-05-02,475.12,Saint Barthelemy,ERN,Toys
4707,71,2025-05-03,424.33,Bulgaria,JOD,Books
4708,346,2025-05-11,16.59,Congo,NZD,Food
4709,134,2025-04-18,92.26,Sri Lanka,JMD,Food
4710,75,2025-04-24,10.87,Holy See (Vatican City State),XCD,Clothing
4711,369,2025-05-02,233.49,Argentina,LKR,Clothing
4712,293,2025-04-22,365.32,Sweden,NAD,Food
4713,334,2025-04-23,39.27,Afghanistan,MAD,Electronics
4714,133,2025-04-24,416.34,Guinea,PYG,Electronics
4715,99,2025-05-12,482.19,Cape Verde,BAM,Books
4716,317,2025-04-17,36.85,Sierra Leone,JOD,Toys
4717,38,2025-04-17,117.41,Montserrat,JEP,Books
4718,33,2025-04-21,302.41,Andorra,DJF,Books
4719,260,2025-04-28,356.72,Uruguay,LAK,Food
4720,75,2025-05-09,480.0,Serbia,UYU,Food
4721,131,2025-04-17,184.22,Tunisia,BIF,Food
4722,404,2025-05-03,425.72,Argentina,RSD,Toys
4723,96,2025-04-28,220.18,Uzbekistan,BMD,Clothing
4724,96,2025-05-04,105.25,Cameroon,GBP,Toys
4725,200,2025-05-02,133.13,Mauritania,SBD,Clothing
4726,16,2025-05-07,301.69,Canada,TJS,Books
4727,58,2025-04-23,325.41,United Kingdom,BHD,Books
4728,367,2025-04-26,482.43,Philippines,DKK,Electronics
4729,442,2025-04-27,273.85,Mongolia,TWD,Food
4730,214,2025-05-01,140.34,French Polynesia,SEK,Books
4731,177,2025-05-12,210.84,Uganda,THB,Books
4732,434,2025-04-23,410.22,Rwanda,PAB,Food
4733,212,2025-04-20,179.88,Slovakia (Slovak Republic),TMT,Electronics
4734,398,2025-04-30,317.28,Zimbabwe,LKR,Toys
4735,389,2025-05-05,104.0,Faroe Islands,EUR,Books
4736,221,2025-04-17,392.5,Thailand,BSD,Clothing
4737,78,2025-05-03,465.05,Congo,RUB,Electronics
4738,277,2025-04-23,169.18,Svalbard & Jan Mayen Islands,NAD,Food
4739,405,2025-05-13,35.83,Togo,LKR,Electronics
4740,63,2025-04-22,386.83,Italy,UAH,Electronics
4741,354,2025-04-14,288.87,Bulgaria,GTQ,Books
4742,380,2025-04-30,130.57,Ecuador,LTL,Food
4743,155,2025-05-03,153.86,Andorra,TRY,Clothing
4744,263,2025-05-09,25.48,Oman,CDF,Electronics
4745,335,2025-05-10,84.76,Lao People's Democratic Republic,BYR,Clothing
4746,433,2025-04-24,103.65,Malta,HTG,Electronics
4747,165,2025-05-02,203.27,New Zealand,JEP,Clothing
4748,2,2025-05-08,97.56,Tokelau,TTD,Clothing
4749,485,2025-04-26,256.12,Luxembourg,GMD,Clothing
4750,257,2025-04-25,379.03,Saint Helena,HUF,Toys
4751,28,2025-04-28,463.04,Latvia,GYD,Electronics
4752,280,2025-05-07,21.52,Wallis and Futuna,MVR,Toys
4753,229,2025-05-12,151.05,United Kingdom,QAR,Clothing
4754,154,2025-04-24,143.85,Antigua and Barbuda,BIF,Books
4755,436,2025-05-04,110.33,Vanuatu,CDF,Electronics
4756,346,2025-04-25,343.16,Mauritania,CUC,Books
4757,276,2025-04-17,425.63,Pakistan,PKR,Clothing
4758,293,2025-04-23,193.78,Malaysia,LBP,Books
4759,312,2025-05-11,95.76,Solomon Islands,USD,Toys
4760,327,2025-04-14,300.54,Tajikistan,IMP,Electronics
4761,231,2025-04-19,169.61,Philippines,GIP,Clothing
4762,337,2025-04-27,390.8,Sierra Leone,MUR,Books
4763,420,2025-05-08,262.88,Nigeria,DZD,Food
4764,38,2025-05-13,226.6,North Macedonia,NGN,Toys
4765,205,2025-05-06,83.67,Faroe Islands,HKD,Electronics
4766,88,2025-04-17,224.39,Gabon,MKD,Electronics
4767,319,2025-04-14,29.58,Serbia,AFN,Books
4768,183,2025-05-10,47.54,Congo,NAD,Books
4769,151,2025-04-22,331.88,Syrian Arab Republic,CUC,Electronics
4770,130,2025-04-19,242.18,Bahrain,BOB,Books
4771,314,2025-05-05,417.72,Seychelles,SHP,Food
4772,185,2025-04-21,379.77,France,INR,Clothing
4773,27,2025-05-06,40.69,Maldives,TWD,Books
4774,215,2025-05-03,113.36,Lithuania,BOB,Electronics
4775,437,2025-04-28,329.07,French Polynesia,BDT,Clothing
4776,17,2025-05-11,324.33,Montserrat,CVE,Clothing
4777,378,2025-05-04,463.47,India,BRL,Clothing
4778,119,2025-04-15,359.73,Malawi,ZWD,Electronics
4779,498,2025-05-07,299.99,Luxembourg,JEP,Toys
4780,291,2025-04-27,390.12,Slovenia,SYP,Clothing
4781,410,2025-05-07,440.15,Germany,RUB,Clothing
4782,370,2025-04-18,32.88,Mozambique,LTL,Clothing
4783,325,2025-05-08,22.45,Kyrgyz Republic,NPR,Food
4784,240,2025-04-19,410.36,Seychelles,NGN,Clothing
4785,115,2025-05-08,34.18,Isle of Man,LSL,Toys
4786,393,2025-05-07,146.11,Botswana,TTD,Toys
4787,255,2025-05-10,403.55,Uzbekistan,CHF,Electronics
4788,132,2025-04-14,379.54,Bulgaria,BRL,Food
4789,420,2025-05-06,451.96,Albania,HUF,Toys
4790,263,2025-05-07,241.65,South Africa,TJS,Clothing
4791,429,2025-05-12,466.74,Faroe Islands,BHD,Food
4792,399,2025-04-23,222.23,Suriname,LSL,Food
4793,264,2025-05-01,383.19,Martinique,BYR,Toys
4794,259,2025-04-25,397.61,Latvia,RWF,Food
4795,335,2025-04-16,331.1,Armenia,USD,Electronics
4796,449,2025-04-18,129.71,Mauritania,PAB,Electronics
